filename,isEyes,minX,minY,maxX,maxY,diffArea,diffX1,diffX2,diffY1,diffY2,distCenters,distCorners,distX,distY,isInsideRegion,sumHistH_1,sumHistH_2,sumHistH_3,sumHistH_4,sumHistH_5,sumHistH_6,sumHistH_7,sumHistH_8,sumHistH_9,sumHistH_10,sumHistV_1,sumHistV_2,sumHistV_3,sumHistV_4,sumHistV_5,sumHistV_6,sumHistV_7,sumHistV_8,sumHistV_9,sumHistV_10,sumHistR_1,sumHistR_2,sumHistR_3,sumHistR_4,sumHistR_5,sumHistR_6,sumHistR_7,sumHistR_8,sumHistR_9,sumHistR_10,sumHistR_11,sumHistR_12,sumHistR_13,sumHistR_14,sumHistR_15,sumHistR_16,sumHistR_17,sumHistR_18,sumHistR_19,sumHistR_20,sumHistR_21,sumHistR_22,sumHistR_23,sumHistR_24,diffHistH_1,diffHistH_2,diffHistH_3,diffHistH_4,diffHistH_5,diffHistH_6,diffHistH_7,diffHistH_8,diffHistH_9,diffHistH_10,diffHistV_1,diffHistV_2,diffHistV_3,diffHistV_4,diffHistV_5,diffHistV_6,diffHistV_7,diffHistV_8,diffHistV_9,diffHistV_10,diffHistR_1,diffHistR_2,diffHistR_3,diffHistR_4,diffHistR_5,diffHistR_6,diffHistR_7,diffHistR_8,diffHistR_9,diffHistR_10,diffHistR_11,diffHistR_12,diffHistR_13,diffHistR_14,diffHistR_15,diffHistR_16,diffHistR_17,diffHistR_18,diffHistR_19,diffHistR_20,diffHistR_21,diffHistR_22,diffHistR_23,diffHistR_24,edgeMap_1,edgeMap_2,edgeMap_3,edgeMap_4,edgeMap_5,edgeMap_6,edgeMap_7,edgeMap_8,edgeMap_9,edgeMap_10,edgeMap_11,edgeMap_12,edgeMap_13,edgeMap_14,edgeMap_15,edgeMap_16,edgeMap_17,edgeMap_18,edgeMap_19,edgeMap_20,edgeMap_21,edgeMap_22,edgeMap_23,edgeMap_24,edgeMap_25,edgeMap_26,edgeMap_27,edgeMap_28,edgeMap_29,edgeMap_30,edgeMap_31,edgeMap_32,edgeMap_33,edgeMap_34,edgeMap_35,edgeMap_36,edgeMap_37,edgeMap_38,edgeMap_39,edgeMap_40,edgeMap_41,edgeMap_42,edgeMap_43,edgeMap_44,edgeMap_45,edgeMap_46,edgeMap_47,edgeMap_48,edgeMap_49,edgeMap_50,edgeMap_51,edgeMap_52,edgeMap_53,edgeMap_54,edgeMap_55,edgeMap_56,edgeMap_57,edgeMap_58,edgeMap_59,edgeMap_60,edgeMap_61,edgeMap_62,edgeMap_63,edgeMap_64,edgeMap_65,edgeMap_66,edgeMap_67,edgeMap_68,edgeMap_69,edgeMap_70,edgeMap_71,edgeMap_72,edgeMap_73,edgeMap_74,edgeMap_75,edgeMap_76,edgeMap_77,edgeMap_78,edgeMap_79,edgeMap_80,edgeMap_81,edgeMap_82,edgeMap_83,edgeMap_84,edgeMap_85,edgeMap_86,edgeMap_87,edgeMap_88,edgeMap_89,edgeMap_90,edgeMap_91,edgeMap_92,edgeMap_93,edgeMap_94,edgeMap_95,edgeMap_96,edgeMap_97,edgeMap_98,edgeMap_99,edgeMap_100,diffDistBtwCenters,diffPercentArea,diffBpRatio,avPercentArea,avBpRatio,enumEnclosed,topLeft,topRight,bottomLeft,bottomRight,left,right,top,bottom,xOverlap,yOverlap,atan0,atan45,atan90,atan135,atanHistH0_1,atanHistH0_2,atanHistH0_3,atanHistH0_4,atanHistH0_5,atanHistH0_6,atanHistH0_7,atanHistH0_8,atanHistH0_9,atanHistH0_10,atanHistH45_1,atanHistH45_2,atanHistH45_3,atanHistH45_4,atanHistH45_5,atanHistH45_6,atanHistH45_7,atanHistH45_8,atanHistH45_9,atanHistH45_10,atanHistH90_1,atanHistH90_2,atanHistH90_3,atanHistH90_4,atanHistH90_5,atanHistH90_6,atanHistH90_7,atanHistH90_8,atanHistH90_9,atanHistH90_10,atanHistH135_1,atanHistH135_2,atanHistH135_3,atanHistH135_4,atanHistH135_5,atanHistH135_6,atanHistH135_7,atanHistH135_8,atanHistH135_9,atanHistH135_10,atanHistV0_1,atanHistV0_2,atanHistV0_3,atanHistV0_4,atanHistV0_5,atanHistV0_6,atanHistV0_7,atanHistV0_8,atanHistV0_9,atanHistV0_10,atanHistV45_1,atanHistV45_2,atanHistV45_3,atanHistV45_4,atanHistV45_5,atanHistV45_6,atanHistV45_7,atanHistV45_8,atanHistV45_9,atanHistV45_10,atanHistV90_1,atanHistV90_2,atanHistV90_3,atanHistV90_4,atanHistV90_5,atanHistV90_6,atanHistV90_7,atanHistV90_8,atanHistV90_9,atanHistV90_10,atanHistV135_1,atanHistV135_2,atanHistV135_3,atanHistV135_4,atanHistV135_5,atanHistV135_6,atanHistV135_7,atanHistV135_8,atanHistV135_9,atanHistV135_10,area
0670_020_01.jpg,1,113,241,182,291,0.75,150.0,162.0,34.0,41.0,0.09778280320534881,61.0,156.0,39.0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,5,3,5,3,0,2,2,2,5,3,0,0,3,0,7,3,0,6,3,3,3,3,6,3,3,7,6,7,3,10,6,7,5,7,8,5,7,6,7,2,5,7,6,6,3,6,5,5,3,6,2,5,5,3,6,7,5,7,5,7,3,2,3,3,3,5,2,3,0,5,0,3,5,2,3,0,3,3,3,6,5,3,0,3,2,0,3,3,5,6,3,0,0,0,0,0.0,0.7591069330199766,0.0,0.005861210298816012,0.0,0,0,0,0,0,2,2,1,2,0,1,13,53,39,51,10,5,1,1,4,1,0,2,5,2,2,6,3,7,10,9,6,9,9,0,1,4,5,2,4,2,1,0,3,10,2,0,3,2,7,10,5,7,5,0,3,5,0,6,5,6,5,10,3,1,10,8,5,7,5,3,6,3,2,0,6,4,0,2,2,4,10,6,4,4,0,10,3,3,5,5,1,0,1,0,270.0
0670_020_02.jpg,1,126,212,220,285,0.683695652173913,146.0,174.0,31.0,53.0,0.10307506044412257,61.0,162.0,44.0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,4,5,3,4,3,0,3,3,5,4,6,4,5,2,6,5,8,7,4,4,6,3,4,3,0,2,2,3,2,2,3,4,3,0,0,5,2,5,4,3,0,3,2,6,3,4,0,6,4,5,3,3,4,3,2,2,2,3,3,4,3,5,4,7,10,2,0,4,4,3,2,3,2,0,2,5,5,2,5,0,4,3,3,5,3,2,5,4,5,6,8,6,10,3,0,0,0.0,0.6892221834670387,0.0,0.018149997001858847,0.0,0,0,0,0,0,2,2,2,2,0,1,24,64,54,62,5,5,1,0,4,3,7,4,10,4,0,8,10,7,7,7,9,9,6,3,1,4,1,0,0,1,2,0,0,10,1,5,5,2,4,10,6,7,5,0,4,0,4,2,2,3,10,7,7,3,6,6,7,10,5,0,8,7,3,8,5,4,6,2,3,3,10,3,0,4,6,8,6,2,4,8,3,2,10,0,514.0
0670_020_02.jpg,0,187,335,244,399,0.9487179487179487,55.0,61.0,83.0,83.0,0.037502789025322524,52.0,58.0,83.0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,2,2,2,2,0,2,2,1,0,1,0,1,1,0,2,2,2,0,2,2,2,0,4,3,2,2,2,3,2,2,3,4,3,3,5,3,3,3,3,0,2,2,3,3,5,3,3,2,5,4,2,3,3,1,2,3,3,0,4,3,2,2,3,3,2,2,3,3,3,2,4,2,6,3,2,1,3,1,3,1,3,1,3,3,6,3,10,0,0,0,0,0.0,0.9499999999999998,0.0,0.0090618816333873,0.0,0,0,0,0,0,0,0,0,1,1,0,10,40,49,41,6,5,6,10,1,6,1,0,1,2,0,3,0,5,4,10,1,6,1,0,0,4,0,4,10,7,1,1,3,8,2,4,10,5,3,3,2,8,2,0,0,2,4,6,4,10,3,6,4,2,0,4,2,2,1,4,10,9,0,1,10,5,8,5,1,1,0,1,2,2,2,3,0,1,4,5,5,10,7,5,273.0
0670_020_03.jpg,0,194,131,247,180,0.5544464609800362,10.0,42.0,27.0,88.0,0.00858776063347388,17.0,26.0,59.0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,5,0,5,6,0,6,3,8,10,6,0,5,0,5,0,5,8,5,10,5,8,5,10,0,6,3,3,5,5,5,3,0,3,3,5,3,5,5,3,3,3,0,3,0,3,0,3,0,0,0,0,0,0,3,3,3,3,0,3,3,0,0,3,3,0,3,0,0,0,5,3,0,0,0,3,3,8,3,6,3,5,5,6,3,8,3,0,0,0,0,0,0.0,0.5743589743589744,0.0,0.004014996294520249,0.0,0,0,0,0,0,2,1,1,1,1,1,6,27,32,29,1,3,9,2,0,1,10,2,8,0,0,2,2,10,7,9,8,3,2,0,7,10,7,2,4,0,1,0,2,2,0,4,6,8,8,9,6,9,10,1,0,5,3,10,2,0,0,1,4,3,3,3,3,10,9,4,3,0,0,2,10,7,3,3,7,8,6,4,2,0,0,7,6,6,2,5,9,4,10,2,113.0
0670_020_03.jpg,0,200,131,253,177,0.8557422969187675,56.0,10.0,29.0,81.0,0.008728238796350046,39.0,33.0,56.0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,5,0,5,0,5,5,0,6,5,8,6,0,5,0,5,0,5,8,5,10,10,3,8,5,5,3,3,3,0,5,0,3,0,3,3,0,3,8,6,3,5,0,3,0,0,0,0,3,3,3,3,0,6,5,0,6,3,5,3,6,5,3,3,3,0,0,0,3,3,3,3,0,3,3,5,3,3,3,3,5,5,5,3,5,3,8,0,0,0,0,0,0.0,0.8727272727272727,0.0,0.003143118706133659,0.0,0,0,0,0,0,2,1,1,1,1,1,7,27,34,28,1,3,7,9,5,1,10,0,4,2,1,1,2,9,6,6,10,6,3,0,8,10,6,2,4,0,3,0,1,5,0,3,6,5,7,10,10,10,10,3,5,3,10,0,5,3,4,6,4,2,2,3,7,10,4,0,3,1,3,5,8,5,7,10,10,6,4,2,0,8,6,4,9,5,0,7,4,10,3,0,106.0
0670_020_03.jpg,1,194,142,253,180,0.647912885662432,67.0,53.0,2.0,7.0,0.0074453426324368206,33.0,60.0,2.0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,10,0,5,8,4,5,4,4,4,2,0,0,5,0,4,4,2,2,2,0,2,2,2,2,4,5,2,4,0,2,2,0,2,0,0,2,2,0,5,0,2,4,0,4,0,4,2,4,0,5,2,2,0,2,2,0,0,0,0,2,2,0,2,0,2,2,2,4,2,2,0,2,2,4,4,4,0,5,2,2,7,4,2,5,0,7,0,2,0,0,0,0,0,0.0,0.6581196581196581,0.0,0.004228606303674964,0.0,0,0,0,0,0,2,2,2,2,0,1,7,28,19,29,10,9,5,4,0,5,3,5,5,0,1,5,7,6,10,6,5,2,3,0,10,4,4,3,0,5,0,0,5,1,4,1,5,9,10,3,7,6,7,0,1,6,2,7,10,6,8,2,5,0,0,6,2,3,1,8,10,3,2,0,5,6,6,2,4,8,10,4,0,0,9,0,4,5,10,8,6,6,3,0,97.0
0670_020_03.jpg,0,167,142,223,235,0.7250453720508166,47.0,15.0,187.0,135.0,0.05487118359049789,64.0,31.0,160.0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,10,7,6,6,5,2,3,3,3,0,5,6,3,2,2,5,2,0,2,2,3,2,2,2,2,0,0,6,5,5,2,2,2,2,3,3,2,5,5,6,0,0,3,6,7,2,0,0,3,6,3,5,5,5,3,5,3,2,2,2,0,0,0,0,2,2,0,2,2,3,2,3,2,0,6,6,5,0,5,5,7,7,2,3,5,5,5,8,8,8,6,10,5,5,0,0,0,0.0,0.7384615384615385,0.0,0.004433497536945812,0.0,0,0,0,0,0,1,2,1,1,1,0,14,39,48,44,4,3,3,6,4,0,3,1,10,5,5,10,6,9,5,3,0,0,2,2,5,3,4,3,6,7,0,2,10,5,1,6,5,8,4,5,3,0,10,4,3,10,0,1,1,0,2,5,4,1,4,10,7,4,3,0,2,0,2,2,10,4,3,1,0,0,4,2,6,8,4,3,3,10,8,3,0,3,5,0,227.0
0670_020_03.jpg,0,167,143,253,235,0.8936170212765957,115.0,69.0,184.0,142.0,0.07170170701626448,97.0,92.0,162.0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,10,7,6,4,2,4,3,3,1,3,6,4,2,2,2,3,4,2,3,3,3,4,2,2,0,0,3,4,2,7,2,1,3,4,4,5,2,4,4,1,3,9,8,7,6,2,5,4,4,6,6,5,5,4,3,3,2,1,3,2,4,4,5,5,6,6,6,5,5,5,3,4,3,0,4,6,5,4,3,2,6,6,5,1,3,4,3,3,7,6,6,5,5,2,2,0,0,0.0,0.8912037037037037,0.0,0.0035616199485592223,0.0,0,0,0,0,0,1,2,1,1,0,0,22,71,79,76,10,3,5,6,5,6,4,0,10,6,5,10,7,5,6,3,2,3,1,0,4,0,2,0,7,5,0,4,10,0,2,10,5,7,3,4,3,3,7,0,3,5,2,7,10,3,2,2,5,0,6,10,4,4,7,4,5,2,0,2,9,9,8,10,8,0,0,4,4,7,4,8,10,9,5,8,9,3,4,0,344.0
0670_020_03.jpg,0,110,195,134,253,0.9545454545454546,10.0,7.0,54.0,88.0,0.010416042606200458,28.0,1.0,71.0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,2,5,4,10,4,5,10,7,4,5,7,4,4,7,7,0,7,4,4,4,7,4,0,7,5,4,7,8,4,2,4,0,0,0,4,4,4,0,4,4,0,8,5,0,2,0,0,2,0,4,5,4,2,2,0,0,2,2,0,2,5,2,0,2,0,2,0,0,0,0,2,2,0,2,4,0,0,2,0,0,0,2,2,2,2,5,5,4,4,5,0,0,0,0,0,0,0.0,0.9652173913043477,0.0,0.0024630541871921183,0.0,0,0,0,1,0,0,1,1,1,1,1,6,18,23,21,6,2,0,5,3,3,7,10,8,3,10,8,10,4,7,4,9,0,6,0,5,7,10,5,8,1,1,0,5,4,10,8,7,3,6,3,7,4,1,0,0,1,5,1,1,1,4,8,10,7,2,4,5,3,5,7,10,0,2,7,5,0,0,2,4,6,10,5,1,4,4,4,10,8,9,3,1,9,1,0,60.0
0670_020_03.jpg,0,110,195,214,235,0.6608260325406758,100.0,141.0,56.0,44.0,0.03470843550709518,80.0,120.0,49.0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,5,3,7,7,8,2,5,10,6,5,3,6,2,8,2,7,2,7,0,7,2,5,3,3,4,5,4,4,6,2,6,0,7,4,7,4,6,5,5,3,3,4,3,3,0,3,0,5,0,6,4,5,5,4,4,4,3,6,4,4,3,6,4,4,3,2,3,3,5,5,6,5,7,2,4,4,5,8,5,8,4,6,5,3,10,2,7,3,5,2,3,0,0,0,0.0,0.6655092592592593,0.0,0.0031365796242207597,0.0,0,0,0,1,0,0,1,0,0,0,0,18,39,54,50,10,7,2,0,2,0,2,5,6,2,4,6,6,5,2,5,3,6,10,0,0,3,2,0,0,3,10,1,3,4,4,6,4,2,3,3,4,7,10,0,2,0,6,5,10,5,1,0,0,3,10,5,7,3,2,4,0,2,4,10,10,3,0,8,6,2,0,0,6,4,10,6,2,8,3,1,7,0,5,3,181.0
