0668_001_01.jpg,false,186,126,241,202,0.10139860139860139,0.04854368932038835,0.036748329621380846,0.08957654723127036,0.09237536656891496,4777.0,95.0,-36.0,-59.0,29,false, 186, 126, 208, 139, 156, 23, 14, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 6, 3, 2, 3, 1, 2, 2, 3, 2, 0, 12, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50,false, 226, 181, 241, 202, 199, 16, 22, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 22, 20, 18, 16, 7, 14, 13, 15, 7, 0, 36, 30, 24, 16, 14, 0, 9, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0668_001_01.jpg,false,500,180,563,219,0.029411764705882353,0.023355576739752144,0.021296296296296296,0.012195121951219513,0.01773049645390071,2448.0,58.0,-48.0,-12.0,49,false, 500, 180, 517, 204, 263, 18, 25, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 28, 27, 26, 26, 25, 24, 20, 17, 14, 0, 36, 33, 30, 27, 21, 18, 15, 12, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52,false, 549, 189, 563, 219, 124, 15, 31, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 34, 31, 14, 26, 24, 11, 22, 20, 10, 0, 30, 21, 24, 24, 27, 18, 18, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0668_001_01.jpg,false,455,207,575,260,0.22641509433962265,0.05216535433070866,0.03990610328638498,0.02304147465437788,0.00682261208576998,9265.0,92.0,96.0,-7.0,67,false, 561, 207, 575, 260, 288, 15, 54, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 62, 60, 29, 54, 50, 20, 40, 38, 19, 0, 54, 54, 48, 42, 33, 33, 33, 39, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,77,false, 455, 227, 490, 253, 175, 36, 27, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 52, 52, 52, 47, 46, 51, 60, 60, 63, 0, 30, 30, 33, 54, 78, 75, 72, 66, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0668_001_01.jpg,false,455,208,490,253,0.3787878787878788,0.0,0.0010224948875255625,0.021839080459770115,0.02598752598752599,485.0,19.0,-1.0,-22.0,68,false, 455, 208, 488, 228, 134, 34, 21, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 55, 46, 47, 53, 52, 72, 75, 81, 44, 0, 75, 54, 34, 69, 62, 44, 75, 44, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,77,false, 455, 227, 490, 253, 175, 36, 27, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 52, 52, 52, 47, 46, 51, 60, 60, 63, 0, 30, 30, 33, 54, 78, 75, 72, 66, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0668_001_02.jpg,false,291,223,344,265,0.38461538461538464,0.019008264462809916,0.025190839694656488,0.00663716814159292,0.0028462998102466793,809.0,29.0,-28.0,-5.0,23,false, 291, 223, 311, 262, 608, 21, 40, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 42, 24, 22, 29, 18, 16, 22, 14, 14, 0, 57, 24, 36, 15, 27, 12, 15, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,25,false, 314, 229, 344, 265, 454, 31, 37, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 107, 77, 89, 49, 70, 54, 80, 63, 72, 0, 111, 90, 88, 62, 60, 76, 56, 45, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0668_001_02.jpg,false,264,223,311,272,0.26282051282051283,0.024324324324324326,0.018333333333333333,0.02754237288135593,0.009363295880149813,949.0,32.0,25.0,-18.0,23,false, 291, 223, 311, 262, 608, 21, 40, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 42, 24, 22, 29, 18, 16, 22, 14, 14, 0, 57, 24, 36, 15, 27, 12, 15, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,28,false, 264, 249, 289, 272, 293, 26, 24, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 16, 19, 20, 18, 19, 21, 26, 35, 24, 0, 30, 27, 0, 21, 21, 23, 27, 30, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0668_001_02.jpg,false,113,245,197,310,0.2626728110599078,0.027196652719665274,0.04269972451790634,0.016765285996055226,0.02901023890784983,757.0,30.0,9.0,-26.0,26,false, 113, 245, 197, 276, 1038, 85, 32, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 106, 42, 38, 59, 98, 87, 67, 41, 74, 0, 210, 96, 75, 66, 39, 57, 24, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,32,false, 126, 262, 166, 310, 1493, 41, 49, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 41, 34, 26, 43, 36, 36, 27, 39, 39, 0, 87, 48, 57, 48, 33, 12, 15, 6, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0668_001_02.jpg,false,264,249,327,286,0.3426086956521739,0.03684210526315789,0.030844155844155844,0.0183752417794971,0.012544802867383513,1889.0,52.0,-40.0,-17.0,28,false, 264, 249, 289, 272, 293, 26, 24, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 16, 19, 20, 18, 19, 21, 26, 35, 24, 0, 30, 27, 0, 21, 21, 23, 27, 30, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,36,false, 306, 268, 327, 286, 221, 22, 19, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 22, 16, 22, 12, 17, 12, 29, 18, 18, 0, 33, 29, 8, 17, 18, 10, 8, 24, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0668_001_03.jpg,false,377,1,567,62,0.30201342281879195,0.02578616352201258,0.09247648902821316,0.47435897435897434,0.4393939393939394,14185.0,78.0,109.0,-48.0,2,false, 418, 1, 567, 4, 255, 150, 4, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4,14,false, 377, 38, 390, 62, 197, 14, 25, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 22, 17, 5, 18, 8, 23, 11, 21, 10, 0, 30, 24, 18, 15, 3, 9, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0668_001_03.jpg,false,410,24,465,82,0.08377896613190731,0.013064133016627079,0.009309967141292442,0.17567567567567569,0.08571428571428572,986.0,41.0,19.0,-25.0,13,false, 432, 24, 465, 58, 660, 34, 35, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 19, 14, 6, 0, 0, 0, 0, 0, 6, 0, 21, 9, 6, 3, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,16,false, 410, 50, 448, 82, 654, 39, 33, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 35, 28, 23, 22, 13, 16, 25, 28, 35, 0, 42, 18, 21, 33, 30, 21, 21, 21, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
